fecha,pc,pc_max,temp_agua,n,t_aire,rad,viento,lluvia,ndci,edad_ndci,nivel_pct,t_aire_3d,t_aire_7d,t_aire_14d,t_aire_30d,rad_7d,viento_7d,lluvia_7d,rad_14d,viento_14d,lluvia_14d,calentamiento_7d,sin_doy,cos_doy,temp_agua_ayer
2024-05-05,1.5253846153846153,3.33,16.37985347985348,273,15.59798647562667,17.024174,2.6764686306492207,2.3121297359693926,-0.015426458086482324,3,45.833333333333336,12.58908699883356,11.28474733261837,9.948295847574887,11.589487669203038,22.98483685714286,2.249079267428862,14.052262315658481,22.049191285714283,2.8355651395903605,24.567602717485926,-0.30474033658466837,0.8271893372462497,-0.5619233046832195,16.03978102189781
2024-05-06,1.3365693430656933,2.88,16.236131386861313,274,11.150505956014001,14.037056,2.5607832544698104,3.3409297466278076,-0.015426458086482324,4,45.833333333333336,14.79624201456708,12.089835103352884,10.325060917082308,11.572477616204177,22.19976114285714,2.508456544018228,12.554234568256106,21.310601285714288,2.716241005753894,26.87973245345532,0.5173574871487077,0.8174009818249189,-0.5760691233798758,16.37985347985348
2024-05-07,1.343992673992674,2.57,16.135164835164836,273,11.028798039754236,19.669004,4.019376741366268,0.029480457271802152,-0.015426458086482324,5,45.833333333333336,14.549916203816755,12.256733467465372,10.646067510332399,11.357886017693435,21.536841142857146,2.443648703775227,14.3946577750107,20.312824428571428,2.4992547808920267,30.219809853708313,0.898847449771937,0.8073707443023492,-0.5900444739548627,16.236131386861313
2024-05-08,0.8948,2.56,16.772727272727273,275,12.711307779947958,27.514416,3.6762617442828556,0.0008583068797918258,-0.015426458086482324,6,45.833333333333336,12.592430157131636,11.973634701683425,11.037344414847256,11.173359065585688,20.773143428571426,2.8528167225708927,14.346334337915323,20.578443571428572,2.451258737710266,27.97314750553781,0.8002756360977372,0.7971015927871943,-0.6038452208771035,16.135164835164836
2024-05-09,0.6578832116788321,2.18,17.217518248175182,274,16.320646540323935,29.026276,0.47821648001906003,0.0008702277618510834,-0.015426458086482324,7,45.833333333333336,11.630203925238732,12.607979892549078,11.407990074157734,11.142391098870194,22.227935714285714,3.016074032859046,6.7749857900771815,20.748047000000003,2.4493626798863986,27.95885080083238,1.4655887936788847,0.7865965660866021,-0.6174672802835514,16.772727272727273
2024-05-10,0.4233941605839416,1.61,17.465328467153284,274,18.96413129170736,27.983168,2.3913948860864633,0.0017106532936850272,-0.015426458086482324,8,45.833333333333336,13.35358412000871,13.657140622820195,11.970401745750811,11.430617735121007,22.605288857142856,2.7366161428645674,6.2182664869965265,21.783728428571433,2.4004072917076944,26.333390414606583,2.226522887699188,0.7758587728069828,-0.6309066211876704,17.217518248175182
2024-05-11,0.3309124087591241,1.31,17.552554744525548,274,18.67457733154299,24.079472,1.650284690803468,0.6011128425598145,-0.015426458086482324,9,45.833333333333336,15.998695203993085,14.66780460902625,12.55388716743108,11.763373459710037,22.864474857142856,2.6789558094734702,6.2199771402902115,22.562480857142855,2.454729047755326,25.274704634966838,2.9044311493162134,0.7648913904341225,-0.6441592666722685,17.465328467153284
2024-05-12,0.41854014598540146,1.43,18.5492700729927,274,16.97513669331869,22.33696,1.3249373876730273,1.7603635787963867,-0.015426458086482324,10,45.833333333333336,17.98645172119143,14.921136202131022,13.102941767374697,11.969576666090244,22.761937999999997,2.4932552039538782,6.287091970364145,22.873387428571426,2.3711672356913702,20.339354286022626,2.9515595360407776,0.753697664392914,-0.6572212950663319,17.552554744525548
2024-05-13,0.40802919708029195,1.33,18.747810218978103,274,18.407826995849632,19.484268,0.8891004514998143,8.135558996741565,-0.015426458086482324,11,45.833333333333336,18.204615105523015,15.117871947515596,13.603853525434241,12.02768734825984,23.52090742857143,2.3001793121001364,5.735325813191139,22.860334285714284,2.404317928059182,18.289560381447245,3.090184599255755,0.742280907086982,-0.6700888411055113,18.5492700729927
2024-05-14,0.5441605839416058,1.8,18.708759124087592,274,12.141449864705407,23.727816,2.4990974236985393,17.163962709332736,-0.015426458086482324,12,45.833333333333336,18.019180340237103,16.154632096063544,14.205682781764457,12.040192286173523,24.299080571428572,2.0613674831044224,10.529955063304897,22.917960857142855,2.2525080934398245,24.924612838315596,4.114439809890021,0.7306444969184916,-0.6827580970759147,18.747810218978103
