B1,B11,B2,B3,B4,B5,B6,B7,B8,B8A,agua,id,nubes300,t
0.23935627802690587,0.2233991591928252,0.21164736547085208,0.2002531950672646,0.19291362107623322,0.20426922645739912,0.21326406950672647,0.2158119394618834,0.21198940582959644,0.2172082959641256,0.0,20180208T110209_20180208T110211_T30TXM,0.8252610200681093,2018-02-08 11:02:11.458000+00:00
0.42138553811659196,0.2765014573991032,0.35782376681614353,0.35895140134529147,0.35616255605381175,0.3859462443946189,0.39143536995515704,0.3863994394618835,0.365020908071749,0.3842694506726458,0.0,20180218T110109_20180218T110529_T30TWM,1.0,2018-02-18 11:05:29.830000+00:00
0.45645089686098667,0.2733616031390135,0.3777019618834081,0.3715818946188341,0.3647767376681615,0.3915475896860987,0.39443486547085205,0.3881294843049329,0.36743492152466367,0.38646227578475345,0.0,20180218T110109_20180218T110529_T30TXM,1.0,2018-02-18 11:05:29.830000+00:00
0.0,0.0031677130044843044,0.0,0.006283408071748881,0.00022584080717488793,0.0,0.0,0.0,0.0,0.0,1.0,20180223T110041_20180223T110631_T30TWM,0.0,2018-02-23 11:09:31.052000+00:00
1.1707662556053813,0.4291313901345291,1.0326216928251124,0.9318719730941706,0.8784704035874442,0.9139552690582959,0.8848578475336325,0.8609273542600897,0.8631693946188341,0.8415585762331839,0.0,20180305T105941_20180305T110434_T30TWM,1.0,2018-03-05 11:04:34.905000+00:00
1.2268205156950673,0.4220453475336323,1.0472601457399104,0.9334677130044845,0.8738206278026905,0.9102788677130047,0.8779565582959642,0.8526190022421526,0.8515219730941704,0.8296745515695068,0.0,20180305T105941_20180305T110434_T30TXM,1.0,2018-03-05 11:04:34.905000+00:00
0.01403273542600897,0.0082210201793722,0.025587556053811664,0.04454596412556054,0.02242090807174888,0.017126345291479824,0.003653755605381166,0.00383335201793722,0.002771468609865471,0.0022341367713004487,1.0,20180315T105811_20180315T110609_T30TWM,0.0032371537732197053,2018-03-15 11:06:09.689000+00:00
0.025603923766816146,0.009052970852017938,0.03240280269058296,0.048396188340807174,0.025313957399103148,0.020885538116591933,0.008024047085201796,0.007832903587443948,0.006215526905829597,0.005494394618834083,1.0,20180315T105811_20180315T110609_T30TXM,0.0032371537732197053,2018-03-15 11:06:09.689000+00:00
1.312943161434978,0.7087616591928252,1.2166961322869958,1.1063358744394618,1.0632532511210764,1.0919108744394619,1.0482122757847534,1.0250764013452915,1.0204645179372198,0.9952959641255608,0.0,20180320T105739_20180320T110436_T30TXM,1.0,2018-03-20 11:04:36.565000+00:00
1.289257286995516,0.5766404708520179,1.1880014573991033,1.0858040358744396,1.0373271860986548,1.0732359304932737,1.0183743273542603,0.991358912556054,0.9898721412556056,0.9723987107623319,0.0,20180325T105701_20180325T110919_T30TXM,1.0,2018-03-25 11:09:19.448000+00:00
0.015583408071748881,0.013243609865470855,0.030100112107623325,0.0353127802690583,0.014513060538116594,0.011091199551569508,0.006961827354260091,0.008942320627802692,0.007463340807174888,0.007111995515695068,1.0,20180330T105619_20180330T110002_T30TWM,0.0029229759373439624,2018-03-30 11:00:02+00:00
